text,label
  kitne aise log paida honge pata hai na   party se nafrat karo per insan se nahi bharat me nafarat mat becho ,1.0
 mat awoo uni 🙃,1.0
rt : o moodi or yahoodi us waqt ka intzar karo jb tum allah ki pakar mai ao gay  #stopgenocide_onmuslims,1.0
mei ny jana k umeed agr allah sy ho...to wo zaror pori hti hai,1.0
jahil k bachy kahan likha h k gair mazhb sy nikaah jaiz ha... tmari gand me jo keera ha wo nhi merna... khoty khany waly... yahoodi kahan sy hogaey ahle kitaab ....tm.b yahoodi to nhi,0.0
 wo b theek tha,1.0
abbé o apni behan k bharwe teri is do takke ki keep behan se behas meri insult he ....jake kisy aur ka time waste kro rapistanio lynchistanio tumhare apne mulk  ma tumhari janta janta mehhfooz ni twitter per batain chodne aajate ho do takke  k bhikaryo .....😂😂😂😂,0.0
ho skta hai pr mera baap hi meri maa ko chod ta hai shyd teri mummy ko itte log chodte h,0.0
bhenchod bht kutti haaalat huwe we he bhai,0.0
km az kam khusray nh paalta 😭🙏🙏,0.0
  kaaash main aisa kar pata😢,1.0
aik bat bolonn bhai jan aaj jis larke ne protest pe fire khool dia ..wo bht ghalat taa..osko jail me dal dena chahye  agr wo jail me hai to mi bharat sarkar k ache alfaz me tareef  krne se ni rkunga....,1.0
 😂😂😂bas aik hai dua karna tum okie😂😌,1.0
muk gaya tera show go yahodi go and go bajwa go to jail,0.0
bc yee ks shokhay k hth haath mic dy dia.,1.0
lakh di lanat tere tay beghairat 🖐️ dhur fity munh tera 🖐️ gandi nasal,0.0
"neend bhi aa rahi, par kisi se bat karne ka mann bhi kar raha or dost mostly married hai ;-/, koi achi sci fi movie hi suggest kar de",1.0
zahid ne tareef ki hai lagta hai aap ko punjabi ni ati 😁,1.0
"rt : being dramatic runs deep in my family.  rest in peace, beloved cousin. sakoon wese bhi sirf qabar main hai.",1.0
mar he jay gy ak din!! tery bol sehty sehty💔,1.0
#auratmarch2020 mera jism allah ki marzi.. allah ka to hukam ha tum char dewari me raho .. nd ya nikl k apni nimaish karna chahten,0.0
rt : #asim 2 #shehnazgill :- mujhe mere baap n pathar ka bnaya h in baato se m hurt nahi hota.  me:- then why u were showing ever,1.0
haha literally those dumb supporters are trained to only bark 1⃣ thing shukla is great.. shukla is winner... are bhai baat kya ho rahi hai aur bhaunk kya rahe hai 😂 😂,0.0
man saving valverde ass. fuck you midget bhenchod,0.0
 jaldi ni abi to time aya h choti abi 6 months ki h,1.0
mujhy tasaliyan mat do mujhy follow karo..🙄🙄 ,1.0
"janj parai de ahmaq nache,2015-05-29 12:12:00,kashmir",0.0
 acha wo achy wali pics ki bt horai han tau tmny knsa di thi :),1.0
"major, musharraf is a muhajir!! why is he taken care off?? you once said” sirf sunni punjabi hee pakistani hain aur koi nahi” . and presently gen bajwa is said to be ahmedi..!! your views please...",1.0
tum jesi rundi ka bacha kia hoga ? bechare ko sari zindagi rundi ke bache ke thane sunne parrenge,0.0
 tumhein bhi lagany ko dil kar rha vese mera 😕😂😂,0.0
koi saboot hai kya? sirf   ya  ji  pasand nahi to ye sab chala rahe ho . sharam bhi choti ho jati hai tumhari socha ke saamne. laanat hai tum per.,0.0
bharway gando kartarpur pakistan mai hai agar imran khan is ko nahi kholta tau tera baap teri maa ka yaar modi kaisay khol skta tha iss ko. bharway tere ami k ander modi ka sperm hai isi liay tuje nazar nahi a raha k kartarpur is in pakistan.,0.0
 young kon hai yaha py,1.0
 is wqt konsa drama repeat hota h,1.0
"hazrat ibn e umar sey riwayat hai, jiska mafhoom hai kay jab yahoodi musalmanon pey ghalba paa len gey aur phir jawab main musalman qitaal karen gey, to darakht aur pathar pukaren gey kay meray peechay yahoodi ruposh hai. siwaye gharqad kay darakht kay.",1.0
mental illness has imran chore zakat khore yahodi destroyed pakistan and business of pakistan nation. lakh lanat teray jaman tay harrami qadiyani niazi,0.0
halala ki paidaish ðÿ¤£ðÿ¤£ðÿ¤£,0.0
mat ao mery itny qareeb🤣🖐 ,1.0
 usko kya hua tha,1.0
main dawat islami k hazaro logo ko janta hon jinki dhariyan  nhi hen woh hazrat sahib ki shbat main rah kr b dhari nhi rkh skay kou phr wob yahodi hen molana ilyas atari sahib k  mureed kuch khiyal kro bak bak ka faida nhi jwab do jnab,1.0
  dekh lo ap log ik k joke ko b itna serious letay ho. its mean ik brand ha,1.0
inko maroo bc 😭 abida perveen he theek the 💔  #pslv,0.0
 ameen.. or jo me ny apko hzrt ali ka qol btaya hai us ko ap ghor se prhna of smjna.... allah sb ko sedhi rah pr chlaye,1.0
aik faqeer zakat khore yahodi ko aik awami leader nawaz sharif kiyon zamanti bond thay. jali pm ki apni koi garantee nahi k kal bhaagh jayay aur bond bhi zakat ki tarah khaa jayay. nawaz sharif hero of the nation. lakh lanat teray jaman tay harrami qadiyani niazi,0.0
ye tu kahin aur bhaunk jaake you criminal lover,0.0
apni maan k bharwe tujhe aur tere bhai ko suar ki maut  milegi inshallah,0.0
randi k bachay apnee or apny napak khandan ki bhee auqaat dekh lay... general k tattay tum loog chostay rahay..kal tak nawaz sharif ko zia ka beta kaha aur phir uss ki beti k neechay lait gaya tu begherat hijra.,0.0
bsdk ke ky bandr wale emoji use kar rha.......  ... .inti mar li tum sab ki fer v sharm nhi aati,0.0
 jinho ny abi dena hai phr wo snd kren,1.0
lanati ho tum par.,0.0
arey bhaisahab ye log bade aadmi hain ye log hum jaiso ko chutiya samjhte hain... koi value nhi sirf vote lene ke liye public ki baat karte hain baki time royal life jeete hain iski cover pic hi dekh lo dekho kaisi life chahiye isko.. modi banna hai.,0.0
  bata ab aurat ke naam ke kalakh,0.0
" hm allah pak k mohtaj hain har lmhay, mra jism meri marzi pe gai he ni, ye totally wrong h",1.0
mn poucha bhi tha hum bhi naam mention kre😂😂,1.0
laanat ho altaf or pore mqm pe  ab mqm ke nam per pabande laga de jai,0.0
khan sib waqae ahmaq hi kyo ki ap jesi makar awrt si shade jo kye the😢😢,0.0
 kdhr the tum 🙄🙄,1.0
"oh teri, who is talking, humanity, peace, 😂 makkar, munafik, jaahilo ka sardar ",0.0
  mujy kisi sy koi concern nai,1.0
"sanghiyo k baap base year p base year badalte rahe fir b pol khul gayi economy ki , yei chuze kaha se stats layenge",1.0
yes! it's infuriating bc menswear socks either look like the hogwarrs dress code or this ,1.0
i should be sleeping magar nahi ulloon ki tarhan jag rahi hon.,1.0
  tu cycle pe ja...whi teri aukat hai🤣🤣,0.0
tum larty thora ho bhenchodo,0.0
han aur wo poochtay bhi hein beta dekhi😂😂😂,1.0
koi kuj bhi kahe aapko aap sir rukna mt jhukna mt hm aapke saath ha 😘 aapke liye jaan bhi haazir ha aapko kabhi kuj hone nhi denge 😘😘 bahoot kismat waale ha sabhi delhi waale or dekh vaale bhi jinko aap jesa politician mila ha 😘❣❣ you are awesome sir ❤🤟 #kejriwalforever,1.0
umeed de rahe hain bc..... ,0.0
 o hello tameez say..ahad k baray main kuch nhi..😒,1.0
"ye bhosdiwale hai , inko dusro se nafrat hi sikhayi gayi hai , inhe bataya gaya hai dusre mazhab ke log jahannum me jayenge or inke mazhab ke suurma logo jannat me ko 72 virgin ladkiyo se nawaza jayega",0.0
"so my gilgiti friend sent me a sack of walnuts(akhrot).,",1.0
bc apny wali mjhy dy dy,0.0
kisi ko pata chale ga to line maray ga na 🤣,1.0
"ahmaddiya jama'at crictket tournament qadian,",1.0
 tum soti rehna main mar jaon gi,1.0
  tum door rho,1.0
 average hai. achi pitches pe bohat pitay ha,1.0
rt :  bawa g khud apny aap me history ki ek kitaab hain  😊,1.0
 q mariyam ko famous kr rahi ho??😂😐😅😁😮,1.0
"parr lia, yah kafi hay teri maa ko chodnay kay liay, ab teri behn ki gand maroo ga",0.0
kun aap mingle kero gi 😊🤭😉😉,1.0
 kbi ni ho gi bhai ub wo umar guzar gai,1.0
 na na ma ni bolta 😅😬,1.0
or wahan tumhara jahanumi ahmedi jo naaowz billah nabi hona ka dawa dar tha wo wo case hara tha or court sa bhag gya tha.nabi pak p.b.u.h allah ka akhri nabi han or on ka bad koi nabi nahi ae ga.ya ak haqeqat ha jo quran ma bhi ha.or 1947 ma pak islam ka name par bana tha.,1.0
ab main teri maa ke baare mein kaseede padhu jisne tujh jaisa gandu hijda paida kiya toh bura toh nhi maanega na? waise apni hi behen se kaise nikah kr lete ho yaar tum? sharam nhi aati? bade hi bhenchod ho 😂😂😂,0.0
please for god sake  yeh dosri qandeel baloch hai  #hareemshah,1.0
wo muzakrt ho rahy hein ho skta ha wo man jaye😂,1.0
"bc , jisko block kiya hottaa uss c k tweet quote krtay hain 😒",1.0
pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,1.0
bajwa and imran chore zakat khore yahodi agents both are destroy pakistan ajenda and near to go jail for the first time real accountability start in pakistan and kashmir issue resolved by pmln zindabad,0.0
bc ab kia keh dia me 😳😒,0.0
abe hutiye pehle maharashtra mein 100 seats to le ke aaja ek baar..daanth ke mung fali toot nahi rahi aur gand se akhrot todega,0.0
 apny ni krni?😔😂,1.0
koi si..bhi ho sirf phudda marna khawab hai,0.0
jalta hai bc😂,0.0
ha raat ko kangress walo ki achi khabar leta hu 😅😅😅,1.0
      bs phir manzoor hai na rishta??😂😂,1.0
randi ki nasal hai tumhara niyazi,0.0
  hahhaah shatoops zyada dramy mat karo 😬😬😂😂😂  aik bari behn kabi b apny choty bhai par knife st war nae kar sakti 🌚🌚😂😂,1.0
  magic bat from chain khuli ki main khuli.,1.0
bc ye kaniye ke fan darbar ko clash maan rhe but bigil ko hf4 ke liye clash nhi maan rhe 🤣,0.0
ek heater hi ki to warmth hai zindagi me bhenchodusme bhi gas chali jaati hai someone nuke this country bombs mfs where are the bombs,1.0
 veli na ho to 😕😂😂,1.0
"uff, tum apni rooh capitalism ko beich chuki ho. yeh kya yahoodi propaganda phela rahi ho?",1.0
tumhri maa kk chodu sale apni maa ko chod ke paida hone wale randi ki aulad sale apni behan ko biwi bana ke rkhne wale muhammad ki nazayaj aulad,0.0
   yeh aap ko lagta hoga bharat ki 90 karod public ko nahi,1.0
tum bhi lagalo maza aayega. 😂😂,1.0
randi tairi puuudddd,1.0
rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,0.0
rt : in machro ki maa ka bhenchodo ny azaab kardiya,0.0
ye go tuje garmi ha is ke pache tare gashti ami ha,0.0
"university ky orienation day py tu yeh log aysy chona lagaty hn ky yahan say graduate ho ja bari bari companies ky ceo's a kar kahain gy ""mjy tyri zarorat ha "" matlb ajeeb 😂😕",1.0
abe chaman chutiye ye bata halala kis ko kahte hain aur halala kab kya jata h ???,0.0
rt : ye joker log khan nahin munafik hai,0.0
 itni bari sifarish krte hoe shrm ni ayi,0.0
"rt : koi physics samjha de bhenchod,,,,",0.0
   like seriously 😂😂 😂 ap b sid ke fan ho gy omg sid hai hi aisa sb fan ho jaty haters tk praise kiye bna ni rehty 🥰,1.0
teri baaji ko ab nhi chhorna. kisi sasti gashti k bachay,0.0
 chl jhoti wo mara hi nih...kal dekha mn ny ise🤣🤣,1.0
mashallah zabar dast kawaish ha crypto ko legal karnay ki,1.0
htv k baap bajwa ko extension mil gyi. chlo bajwa sab ab hi sharm kha lo. kashmiri 160 din se apki rah tk rhe ha. kashmir ma foj bejho. hijra na bano. ap se ache to wo shia ha jinko hum kafir smjhte the unho ne american foj pe missile dag diye.,1.0
#mediastayunbiased ik chanal par galat khabar chalne ki dair hai. baqi sary chanal us ki copy kar ke pory pak ko jala kar rakh dety hain. ,1.0
bhenchod hidden hi rehna chahye tha. tb dil khol k jo dil mai ata tha atleast likh to sakti thi. ab likhun apna dil halka krny k lye to socha jaega i am seeking attention by writing stuff 😂,0.0
  ye mat bolo warna aap prty win hai 😁,1.0
jab pele jate hain to bilbilate hain harami halala ki aulad,0.0
zindagi mein koi kami hai lekin samajh nahi aata kya kami hai. gharwale kehte hain namaz dil kehta hai ishq lekin dimagh sirf kehta hai lpc,0.0
 tu kya smjhta bichar kr bikhar jaoga dekh ye me hu mjhe smbhalna atta he,1.0
teekaa to lga doon sahab per hoorai'n nazar ayengi aapko😜 ,1.0
ye zameen rok jaey asman jhuk jaey tere chehra jab nazar aey🌷,1.0
waisy aeo kam kya karty hain ek hi visit kar k sign karty hain hain 2 bar visit dal jaty hain...koi mentoring nai koi improvement nai..fazool main govt inko 25000 extra daiti hai ,1.0
sahi baat ha phattu harami han ya.,0.0
talat wase tu kis ka dalal ha beghairt jab tu ne peda hona tha tare bap ne condem use na kar ky tare jase daly ko peda kar diya haram zady jab kise pakistani ko makkah na jane diye jaye tab unk dard samjh sako gay beghairt,1.0
guddiya block vahi krte hain jinke paas answer nahi hota,1.0
 allah apki tobaa kabool farmy. aur naik bandon main shumaar kry apka. allah hum sub ko hidayat naseeb farmy ameen,1.0
liberal ki pudiya apne pichware dalo bahanchod motherchod. kabi tu samne dikh ja chappal phek ke nahi mara to naam owaisi rakh lena,0.0
aby salay rat kabadi m kesa chaita tmhe😂😂😂😂😂 bc february m e suja k bhjty hn tmhe har bar but tmhen b pitne ka shoq h hmse😂😂😂😂😂 itcha pori hugi har bar thoko enko saly nally,0.0
      ayesha tum ny kashif ka dil tor diya..🥺🥺,1.0
 abay ja ja ( inner me : jldi aaa😂😂😂),1.0
rt : huzi aik suar ki nasal hai,0.0
sary chor daku pti ka hisa or imran yahodi k sahulat kar han phir bhe khan kisi chor daku ko nai chorey ga,1.0
hey guyz is bechary newbie  ko follow kr do 😂 ,1.0
 chalo ap ka log dm main intezar kr rahe hoon ge enjiy karo main assignment likh loon,1.0
at least apke dost toh hain na.. idhr toh saare snake's🙄,1.0
fateh karne aur raaj karne mein bahut fark hota hai #asimfans,1.0
"chalo atleast i got a 72, ithna opp heavy motion tha bhenchod",0.0
madar chod randi ki nasal. ghabrana nahi ab gali sun kar,0.0
so secular that a financial minister had to leave as he was an ahmadiya,1.0
bahanchod suwar re pust teri muh me suwar ka land chus maderchod,0.0
q kasa diya .#coronarvirus bhai please bachoo is virus se #help karo bus ki.#godsaveus ,1.0
nahien koi ore rundi roona dhoondo kewnkeh aap ka kaam he yahee heywood and 👎👎👎,0.0
  bhai main hindu hu janm se bhi aur karm se bhi...😊,1.0
humay insaf yahi govt de ge inshallah hum kuch ni mangtay apna haq mangtay hn regular hona haq hamara.,1.0
sai koi khanzeeri pedawar k gashtoray randi k bachay hain yeh madarchod. shouldnt even be allowed to fucking live heartless fucks,0.0
number 1 killers of the muslims is ......muslim.  sad dam killing muslims. syrian dictators killing muslims  talibans killing muslims  isis killing muslims # saudi arabia killing yemenis  saudi blockading qatar bahrain riots  sunni killing shia  sunni killing ahmadiya,1.0
ahahaha (tere gand maroo) haha,0.0
  ye mjy nani keh rhy hyn😂😂😂,1.0
allah sab moshkilat khatam ker dy ga inshaallah,1.0
 any answer on tts with fake identities of mian sab ??? pls share something about money trail of london properties of mian sab,1.0
sab k sab hi piaray hein yaaaarrrr ,1.0
hum me bohat ghwrat hy beghairton se hidayat leny ki zarorat ni !  tu bta bhai imam kabah ny social media halal krdia ?😂😂,0.0
kaha gay patwari... bolo bolo.... kuch to bolo..... imran khan legya baazi.... ab bolo na abbu g ne quran pak ki be hurmani prq nhi bola kuch... ya patwari b yahodi ho gay hn,0.0
yeh qoum naamos-e-risalat par na nikli yahoodi khan kay liay nikly go,0.0
   jo tasaveer google per bushra manika ke lagi hovi hai wo bhi kisi or minister ke bivi ke hai bushra manika ke nahi,1.0
aik do din twitter use karne k baad idea hogaya hai yaha ziada tar randi k bachay atay hain jo apko follow karengay or ap unko follow back do gay to wo randi ki nasal apko unfollow kardengay. pata nahi khud ko kia samajhtay hain ben k loray ye log.,0.0
i missed u too!! i made this acc bc i felt like i just needed to start over or smth idk,1.0
acha mil to gya 😂 ab choro,1.0
 sir ney bula lia tha...😔 rukein btatie..,1.0
just bc livvy poo my new bff and jazzyj don’t get it doesn’t mean someone else won’t! education first my friends.,1.0
yahoodi gulam imran chore zakat k harrami chamchay. saray harrami logown ka akath hay pti,0.0
chutiye halala ki upaz tu hai mein nahin isaliye tujhe zyada pata hoga,0.0
 🥰 ye gray white konsa hota hai appi ,1.0
ap munafiq insan ho ...rana sb kahi na gya pak mein h,0.0
aj lahori antian sati randi ko bula rahi hn 😐😂😂😂😂,0.0
 ni chahy ab 😭😭😭,1.0
nkl bsdk ....... ye to no.he btayen gai bharwe . ...kheen ka,0.0
nehru bhakts? abe gali kisko de raha hai be tu? launde tu galat jagah bhaunk raha hai. chal bhag yahan se. upar ke post ka matlab tu sarcasm ka meaning google kar ke samjh le. bhag.,0.0
  main unfollow kar ka 3 bar dubara follow karta hun😂😂😂,1.0
"agreed. but you have to take the point ""controversy"" just like you mentioned him ""daku"". proof to ap k pas b nai mgr zuban zadd e am bat hy to keh di ap ny b.. same like ritchie ny b mention kia k aisi baten suni gai hain. leave this now",1.0
 ar agr ye time tmhra social media pe guzrta ha tu tm a single hu 😂,1.0
when is ahmedi getting you guys to abu dhabi,1.0
 mai thori der ke liye chaand pe gyi thi.,1.0
iske baad yehi log modi ji ko galiyan denge sarkar ki burai  karenge,1.0
yr cute lgti ha mujhy 😅😂,1.0
 sir abhi tak online c leave ka koi faida nai hua. aj mujy chuti chahiye thi lykin nai kr skta ku k mea ka visit nai hua abhi tak.,1.0
abe mc mein bheju teri maa cow ka photo kat te hue bc. chod teri tarah andhbhakt nhi hu aur nhi illiterate.. go and drink cow piss.,0.0
