Comment,Hate,clean_comment,Tokens,Length
"mahajiron se kisi ko bhe nafrat nahe hai,mostly log mohajiron ki tragedy ko samjhte hain.aur ,but altaf husain ne qatal o gharatkar ke mohajir cause ko badnaam kar dia hai.",no,mahajiron se kisi ko bhe nafrat nahe haimostly log mohajiron ki tragedy ko samjhte hainaur altaf husain ne qatal gharatkar ke mohajir cause ko badnaam kar dia hai,"['mahajiron', 'se', 'kisi', 'ko', 'bhe', 'nafrat', 'nahe', 'haimostly', 'log', 'mohajiron', 'ki', 'tragedy', 'ko', 'samjhte', 'hainaur', 'altaf', 'husain', 'ne', 'qatal', 'gharatkar', 'ke', 'mohajir', 'cause', 'ko', 'badnaam', 'kar', 'dia', 'hai']",28
Haan hm tilak dekr chhod dete hain jalate nahin hain orton ko ya kisi baba ko rape krne ke liye nahin dete hain,no,haan hm tilak dekr chhod dete hain jalate nahin hain orton ko ya kisi baba ko rape krne ke liye nahin dete hain,"['haan', 'hm', 'tilak', 'dekr', 'chhod', 'dete', 'hain', 'jalate', 'nahin', 'hain', 'orton', 'ko', 'ya', 'kisi', 'baba', 'ko', 'rape', 'krne', 'ke', 'liye', 'nahin', 'dete', 'hain']",23
Pata nahi log kyun rape karte he farziwal ke sarkar me har 1 km par spa khula he aap bhi add kar do rape kam hi jayenge,no,pata nahi log kyun rape karte farziwal ke sarkar har km par spa khula aap bhi add kar rape kam hi jayenge,"['pata', 'nahi', 'log', 'kyun', 'rape', 'karte', 'farziwal', 'ke', 'sarkar', 'har', 'km', 'par', 'spa', 'khula', 'aap', 'bhi', 'add', 'kar', 'rape', 'kam', 'hi', 'jayenge']",22
"Ye kasisi sacchai Hai RSS wale Bomb banate Hai aur media Raafiya Naaz ko lekar Muslmano ke khilaf zaher ugalta Hai kub Tak aisa chalega,",yes,ye kasisi sacchai hai rss wale bomb banate hai aur media raafiya naaz ko lekar muslmano ke khilaf zaher ugalta hai kub tak aisa chalega,"['ye', 'kasisi', 'sacchai', 'hai', 'rss', 'wale', 'bomb', 'banate', 'hai', 'aur', 'media', 'raafiya', 'naaz', 'ko', 'lekar', 'muslmano', 'ke', 'khilaf', 'zaher', 'ugalta', 'hai', 'kub', 'tak', 'aisa', 'chalega']",25
apne personal hatred k liye srk ka nam badnam kr rhe hai chutiye...bhakts ko support kaise kr sakta hai koi lolll,no,apne personal hatred k liye srk ka nam badnam kr rhe hai chutiyebhakts ko support kaise kr sakta hai koi lolll,"['apne', 'personal', 'hatred', 'k', 'liye', 'srk', 'ka', 'nam', 'badnam', 'kr', 'rhe', 'hai', 'chutiyebhakts', 'ko', 'support', 'kaise', 'kr', 'sakta', 'hai', 'koi', 'lolll']",21
Red sy kyunky red tumhe meray khoon ki yaad dilay ga <3,no,red sy kyunky red tumhe meray khoon ki yaad dilay ga,"['red', 'sy', 'kyunky', 'red', 'tumhe', 'meray', 'khoon', 'ki', 'yaad', 'dilay', 'ga']",11
"is ghar main apko jis insan se nafrat ho samjh lo wo insan nafrat ke layak nahi hai balki izzat ke layak hai ,or jisko dekhke izzat ka dil kare samjh lo wo bahrupiya hai ,,ye is ghar ki khasiyat hai ..3 people are real..sapna akash or hina.baki sab fake or banwti hai. #BB11",no,ghar main apko jis insan se nafrat ho samjh lo wo insan nafrat ke layak nahi hai balki izzat ke layak hai jisko dekhke izzat ka dil kare samjh lo wo bahrupiya hai ye ghar ki khasiyat hai people realsapna akash hinabaki sab fake banwti hai bb,"['ghar', 'main', 'apko', 'jis', 'insan', 'se', 'nafrat', 'ho', 'samjh', 'lo', 'wo', 'insan', 'nafrat', 'ke', 'layak', 'nahi', 'hai', 'balki', 'izzat', 'ke', 'layak', 'hai', 'jisko', 'dekhke', 'izzat', 'ka', 'dil', 'kare', 'samjh', 'lo', 'wo', 'bahrupiya', 'hai', 'ye', 'ghar', 'ki', 'khasiyat', 'hai', 'people', 'realsapna', 'akash', 'hinabaki', 'sab', 'fake', 'banwti', 'hai', 'bb']",47
Ek  Ara ke Bjp ke jila mahamantri  Sh.Dhirendra singh se sare aam Road chaap leader Surendra singh or uske bodyguard Rinku singh murder karne ke udeshye se aa kar maarvkar chala jata hai .or Hamari BJP ke karya karta aise hi baithe hai.kal ye ghatna aap or Hum  .,no,ek ara ke bjp ke jila mahamantri shdhirendra singh se sare aam road chaap leader surendra singh uske bodyguard rinku singh murder karne ke udeshye se aa kar maarvkar chala jata hai hamari bjp ke karya karta aise hi baithe haikal ye ghatna aap hum,"['ek', 'ara', 'ke', 'bjp', 'ke', 'jila', 'mahamantri', 'shdhirendra', 'singh', 'se', 'sare', 'aam', 'road', 'chaap', 'leader', 'surendra', 'singh', 'uske', 'bodyguard', 'rinku', 'singh', 'murder', 'karne', 'ke', 'udeshye', 'se', 'aa', 'kar', 'maarvkar', 'chala', 'jata', 'hai', 'hamari', 'bjp', 'ke', 'karya', 'karta', 'aise', 'hi', 'baithe', 'haikal', 'ye', 'ghatna', 'aap', 'hum']",45
Pichle 2 month se jio ka net 50K/s se jyada jata bhi nahi hai kuch bhi online dekhe to buffering ke bina sambhav hi nahi hai,no,pichle month se jio ka net ks se jyada jata bhi nahi hai kuch bhi online dekhe buffering ke bina sambhav hi nahi hai,"['pichle', 'month', 'se', 'jio', 'ka', 'net', 'ks', 'se', 'jyada', 'jata', 'bhi', 'nahi', 'hai', 'kuch', 'bhi', 'online', 'dekhe', 'buffering', 'ke', 'bina', 'sambhav', 'hi', 'nahi', 'hai']",24
4G bolkar 2G ka speed mil raha hai ye sara sar dokha hai .I hate jio,yes,g bolkar g ka speed mil raha hai ye sara sar dokha hai hate jio,"['g', 'bolkar', 'g', 'ka', 'speed', 'mil', 'raha', 'hai', 'ye', 'sara', 'sar', 'dokha', 'hai', 'hate', 'jio']",15
tujhe murder kar dungi main!,yes,tujhe murder kar dungi main,"['tujhe', 'murder', 'kar', 'dungi', 'main']",5
I hate weddings ye madrchod log 1 ghante se ghar k niche dhol baja rhe h,yes,hate weddings ye madrchod log ghante se ghar k niche dhol baja rhe h,"['hate', 'weddings', 'ye', 'madrchod', 'log', 'ghante', 'se', 'ghar', 'k', 'niche', 'dhol', 'baja', 'rhe', 'h']",14
Haan khuch log to twtr se v murder kr shakte hain apni ghatiya tweets se aayi,no,haan khuch log twtr se v murder kr shakte hain apni ghatiya tweets se aayi,"['haan', 'khuch', 'log', 'twtr', 'se', 'v', 'murder', 'kr', 'shakte', 'hain', 'apni', 'ghatiya', 'tweets', 'se', 'aayi']",15
Humidity ka kam tu mat kar rape hua he bhi ki ni 95%case jhut hote he fashion ban gaya he ye fasal mota kamao tum chutya media ki vajah se,no,humidity ka kam tu mat kar rape hua bhi ki ni case jhut hote fashion ban gaya ye fasal mota kamao tum chutya media ki vajah se,"['humidity', 'ka', 'kam', 'tu', 'mat', 'kar', 'rape', 'hua', 'bhi', 'ki', 'ni', 'case', 'jhut', 'hote', 'fashion', 'ban', 'gaya', 'ye', 'fasal', 'mota', 'kamao', 'tum', 'chutya', 'media', 'ki', 'vajah', 'se']",27
"Hina apni galti manane ko tayar hi nahi hoti.wo hai kya ki usko itna ghamand hai,sabko bolti hai ye mera class nahi,fake lady,arshi bahut acchi hai is heena se,I hate her",yes,hina apni galti manane ko tayar hi nahi hotiwo hai kya ki usko itna ghamand haisabko bolti hai ye mera class nahifake ladyarshi bahut acchi hai heena sei hate,"['hina', 'apni', 'galti', 'manane', 'ko', 'tayar', 'hi', 'nahi', 'hotiwo', 'hai', 'kya', 'ki', 'usko', 'itna', 'ghamand', 'haisabko', 'bolti', 'hai', 'ye', 'mera', 'class', 'nahifake', 'ladyarshi', 'bahut', 'acchi', 'hai', 'heena', 'sei', 'hate']",29
Jis par nitiyo he wahi janta he ye media bhenchod rape rape chillata he sach kutch or hota he isiliye.Aropi ladki jhute fasa deti he 95%forg,yes,jis par nitiyo wahi janta ye media bhenchod rape rape chillata sach kutch hota isiliyearopi ladki jhute fasa deti forg,"['jis', 'par', 'nitiyo', 'wahi', 'janta', 'ye', 'media', 'bhenchod', 'rape', 'rape', 'chillata', 'sach', 'kutch', 'hota', 'isiliyearopi', 'ladki', 'jhute', 'fasa', 'deti', 'forg']",20
"Chatukarta ke baare me to Maine Suna hai BJP ne ab tak ke saare record tor diye lab ke. Ab to Pehchaan hi yahi hai DOOSRI buri zubaan, gaaliyan aur sachchayee, imaandaari aur aqal se nafrat.",no,chatukarta ke baare maine suna hai bjp ne ab tak ke saare record tor diye lab ke ab pehchaan hi yahi hai doosri buri zubaan gaaliyan aur sachchayee imaandaari aur aqal se nafrat,"['chatukarta', 'ke', 'baare', 'maine', 'suna', 'hai', 'bjp', 'ne', 'ab', 'tak', 'ke', 'saare', 'record', 'tor', 'diye', 'lab', 'ke', 'ab', 'pehchaan', 'hi', 'yahi', 'hai', 'doosri', 'buri', 'zubaan', 'gaaliyan', 'aur', 'sachchayee', 'imaandaari', 'aur', 'aqal', 'se', 'nafrat']",33
Saheb 60 sal.Kyabhutta. bun rahe tha or. Kabhi cort nahi gaye ho pahle pata karo rape ke 95%case forge hote he tum jaise media kanon banwaya,no,saheb salkyabhutta bun rahe tha kabhi cort nahi gaye ho pahle pata karo rape ke case forge hote tum jaise media kanon banwaya,"['saheb', 'salkyabhutta', 'bun', 'rahe', 'tha', 'kabhi', 'cort', 'nahi', 'gaye', 'ho', 'pahle', 'pata', 'karo', 'rape', 'ke', 'case', 'forge', 'hote', 'tum', 'jaise', 'media', 'kanon', 'banwaya']",23
lol true kuy ki uski jo awwam haina jo is duniya se bhaar jaha se jaadu aaya tha vha ke log aise krte hai aur khud buddhi hai aur dusro ko bolti kitna makeup krti hai khud asli pic dekh legi na jiss deen khud se nafrat krne lagi arshi,yes,lol true kuy ki uski jo awwam haina jo duniya se bhaar jaha se jaadu aaya tha vha ke log aise krte hai aur khud buddhi hai aur dusro ko bolti kitna makeup krti hai khud asli pic dekh legi na jiss deen khud se nafrat krne lagi arshi,"['lol', 'true', 'kuy', 'ki', 'uski', 'jo', 'awwam', 'haina', 'jo', 'duniya', 'se', 'bhaar', 'jaha', 'se', 'jaadu', 'aaya', 'tha', 'vha', 'ke', 'log', 'aise', 'krte', 'hai', 'aur', 'khud', 'buddhi', 'hai', 'aur', 'dusro', 'ko', 'bolti', 'kitna', 'makeup', 'krti', 'hai', 'khud', 'asli', 'pic', 'dekh', 'legi', 'na', 'jiss', 'deen', 'khud', 'se', 'nafrat', 'krne', 'lagi', 'arshi']",49
@JioCare mere aria me jio ka speed 50K/s se jyada  milta hi nahi hai .Aisa sambhav hi nahi hai ki bina buffering ka koi video online dekh le,no,USER,['USER'],1
4G ke naam par 2G mil raha kai,no,g ke naam par g mil raha kai,"['g', 'ke', 'naam', 'par', 'g', 'mil', 'raha', 'kai']",8
Aisa hi raha to recharge samapt hone ke baad jio chor kar kisi aur me chale jayege,no,aisa hi raha recharge samapt hone ke baad jio chor kar kisi aur chale jayege,"['aisa', 'hi', 'raha', 'recharge', 'samapt', 'hone', 'ke', 'baad', 'jio', 'chor', 'kar', 'kisi', 'aur', 'chale', 'jayege']",15
"Sanitary Napkin bhi sasti ho gayi Pahan le , Bahut khoon fek raha tum logo ki dukan se",no,sanitary napkin bhi sasti ho gayi pahan le bahut khoon fek raha tum logo ki dukan se,"['sanitary', 'napkin', 'bhi', 'sasti', 'ho', 'gayi', 'pahan', 'le', 'bahut', 'khoon', 'fek', 'raha', 'tum', 'logo', 'ki', 'dukan', 'se']",17
Aaj to Salman bhi chupke se bol Gaye k I hate Hina and agree with #Arshi fir bhi Hina k andhe bhakto ko dhik nhi raha,no,aaj salman bhi chupke se bol gaye k hate hina agree arshi fir bhi hina k andhe bhakto ko dhik nhi raha,"['aaj', 'salman', 'bhi', 'chupke', 'se', 'bol', 'gaye', 'k', 'hate', 'hina', 'agree', 'arshi', 'fir', 'bhi', 'hina', 'k', 'andhe', 'bhakto', 'ko', 'dhik', 'nhi', 'raha']",22
"Sabhi jagah to media wale nafrat or jhgde to faila hi rhe hai ,ab logo k ghar me v suru ho gye",no,sabhi jagah media wale nafrat jhgde faila hi rhe hai ab logo k ghar v suru ho gye,"['sabhi', 'jagah', 'media', 'wale', 'nafrat', 'jhgde', 'faila', 'hi', 'rhe', 'hai', 'ab', 'logo', 'k', 'ghar', 'v', 'suru', 'ho', 'gye']",18
30 saal Punjab ki awam ka khoon choosnay walay Sharif brothers aaj Tak saverage ka nizam theak nai kar sakay..,no,saal punjab ki awam ka khoon choosnay walay sharif brothers aaj tak saverage ka nizam theak nai kar sakay,"['saal', 'punjab', 'ki', 'awam', 'ka', 'khoon', 'choosnay', 'walay', 'sharif', 'brothers', 'aaj', 'tak', 'saverage', 'ka', 'nizam', 'theak', 'nai', 'kar', 'sakay']",19
#Hina ko main dekhna or Soonna pasand Nahi karta I hate #HinaKhan,yes,hina ko main dekhna soonna pasand nahi karta hate hinakhan,"['hina', 'ko', 'main', 'dekhna', 'soonna', 'pasand', 'nahi', 'karta', 'hate', 'hinakhan']",10
Tujhe nafrat hoti hai na pando se.. Tu bhi pandi hi hai.. Ek kaam kr.. Ek baap ki aulaad hai to ek dalit se shadi krio. Dekhte hain ki tujhe sirf yahan publicity chahiye ya tu sacchi h.. Mai ek dalit se pyar krta hu aur shadi bhi krunga usise.,yes,tujhe nafrat hoti hai na pando se tu bhi pandi hi hai ek kaam kr ek baap ki aulaad hai ek dalit se shadi krio dekhte hain ki tujhe sirf yahan publicity chahiye ya tu sacchi h mai ek dalit se pyar krta hu aur shadi bhi krunga usise,"['tujhe', 'nafrat', 'hoti', 'hai', 'na', 'pando', 'se', 'tu', 'bhi', 'pandi', 'hi', 'hai', 'ek', 'kaam', 'kr', 'ek', 'baap', 'ki', 'aulaad', 'hai', 'ek', 'dalit', 'se', 'shadi', 'krio', 'dekhte', 'hain', 'ki', 'tujhe', 'sirf', 'yahan', 'publicity', 'chahiye', 'ya', 'tu', 'sacchi', 'h', 'mai', 'ek', 'dalit', 'se', 'pyar', 'krta', 'hu', 'aur', 'shadi', 'bhi', 'krunga', 'usise']",49
What's wrong with Sapna... Samjhti kya hai... After Hina I hate her... Kitna attitude hai... Karna kuch nahi hai bas bakwas karni hai.... #BB11,yes,whats wrong sapna samjhti kya hai hina hate kitna attitude hai karna kuch nahi hai bas bakwas karni hai bb,"['whats', 'wrong', 'sapna', 'samjhti', 'kya', 'hai', 'hina', 'hate', 'kitna', 'attitude', 'hai', 'karna', 'kuch', 'nahi', 'hai', 'bas', 'bakwas', 'karni', 'hai', 'bb']",20
Har election ke pahiley Janta ke samne kuch tukde fenk diye hate hain,no,har election ke pahiley janta ke samne kuch tukde fenk diye hate hain,"['har', 'election', 'ke', 'pahiley', 'janta', 'ke', 'samne', 'kuch', 'tukde', 'fenk', 'diye', 'hate', 'hain']",13
Mera Khoon khaula tha q ki wo movie Boycott Khan ki wajah se hui thi aur Ye Rajpoot ki wajah se...,yes,mera khoon khaula tha q ki wo movie boycott khan ki wajah se hui thi aur ye rajpoot ki wajah se,"['mera', 'khoon', 'khaula', 'tha', 'q', 'ki', 'wo', 'movie', 'boycott', 'khan', 'ki', 'wajah', 'se', 'hui', 'thi', 'aur', 'ye', 'rajpoot', 'ki', 'wajah', 'se']",21
I hate this Sapna so much  itna ghamand kisliye bhai?,yes,hate sapna much itna ghamand kisliye bhai,"['hate', 'sapna', 'much', 'itna', 'ghamand', 'kisliye', 'bhai']",7
Bhai ji aap ko Kya karna hai birthday manaye ya nhi manaye...aap apna kaam theek se toh karna sheekho..jhut or jumlaa aap k khoon mai hai,no,bhai ji aap ko kya karna hai birthday manaye ya nhi manayeaap apna kaam theek se toh karna sheekhojhut jumlaa aap k khoon mai hai,"['bhai', 'ji', 'aap', 'ko', 'kya', 'karna', 'hai', 'birthday', 'manaye', 'ya', 'nhi', 'manayeaap', 'apna', 'kaam', 'theek', 'se', 'toh', 'karna', 'sheekhojhut', 'jumlaa', 'aap', 'k', 'khoon', 'mai', 'hai']",25
Hina ne Shilpa ji ko kitna Acha Bola hai ki humare profession main make-up lagana padta hai aapki aadat chhoot gayi hogi,no,hina ne shilpa ji ko kitna acha bola hai ki humare profession main makeup lagana padta hai aapki aadat chhoot gayi hogi,"['hina', 'ne', 'shilpa', 'ji', 'ko', 'kitna', 'acha', 'bola', 'hai', 'ki', 'humare', 'profession', 'main', 'makeup', 'lagana', 'padta', 'hai', 'aapki', 'aadat', 'chhoot', 'gayi', 'hogi']",22
Padmavati Ka Dusra Khoon Sunkar Kano Se Khoon Nikalne Waala Aur Deepika Ko Dekhte Hi Vomiting. Koi Itni Ugly Kesi Dikh Sakti Hai Bhai.,no,padmavati ka dusra khoon sunkar kano se khoon nikalne waala aur deepika ko dekhte hi vomiting koi itni ugly kesi dikh sakti hai bhai,"['padmavati', 'ka', 'dusra', 'khoon', 'sunkar', 'kano', 'se', 'khoon', 'nikalne', 'waala', 'aur', 'deepika', 'ko', 'dekhte', 'hi', 'vomiting', 'koi', 'itni', 'ugly', 'kesi', 'dikh', 'sakti', 'hai', 'bhai']",24
Arshe jaisii Gandi tho nahi hai hina...we love hina we hate Arshi n Akash,yes,arshe jaisii gandi tho nahi hai hinawe love hina hate arshi n akash,"['arshe', 'jaisii', 'gandi', 'tho', 'nahi', 'hai', 'hinawe', 'love', 'hina', 'hate', 'arshi', 'n', 'akash']",13
"Punjabion ne Punjabion ko maara. Isliye nahi jataya aap ne. Kisi ne nahin kaha tha apne hi zaat paat muhallay ki aurton ka rape karo, kisi ne nahin kaha tha aik doosre ke talwaaron se shaheed kar do. Ab is main koi aur kia kare jo Punjabion ne khud aik doosre ke saath kia? https://twitter.com/samar_abc/status/929395873695617024 …",no,punjabion ne punjabion ko maara isliye nahi jataya aap ne kisi ne nahin kaha tha apne hi zaat paat muhallay ki aurton ka rape karo kisi ne nahin kaha tha aik doosre ke talwaaron se shaheed kar ab main koi aur kia kare jo punjabion ne khud aik doosre ke saath kia …,"['punjabion', 'ne', 'punjabion', 'ko', 'maara', 'isliye', 'nahi', 'jataya', 'aap', 'ne', 'kisi', 'ne', 'nahin', 'kaha', 'tha', 'apne', 'hi', 'zaat', 'paat', 'muhallay', 'ki', 'aurton', 'ka', 'rape', 'karo', 'kisi', 'ne', 'nahin', 'kaha', 'tha', 'aik', 'doosre', 'ke', 'talwaaron', 'se', 'shaheed', 'kar', 'ab', 'main', 'koi', 'aur', 'kia', 'kare', 'jo', 'punjabion', 'ne', 'khud', 'aik', 'doosre', 'ke', 'saath', 'kia', '…']",53
Bhai wo hate story ki stages hoti hn..,no,bhai wo hate story ki stages hoti hn,"['bhai', 'wo', 'hate', 'story', 'ki', 'stages', 'hoti', 'hn']",8
Bohat hi fazool. college se sakht nafrat hai. Mujhe 10th ki chuttiyan wapis la do,yes,bohat hi fazool college se sakht nafrat hai mujhe th ki chuttiyan wapis la,"['bohat', 'hi', 'fazool', 'college', 'se', 'sakht', 'nafrat', 'hai', 'mujhe', 'th', 'ki', 'chuttiyan', 'wapis', 'la']",14
@deepikapadukone ne SRK ko attitude dikhaya tha.,no,USER,['USER'],1
Better hai sab milke kuch accha socho acchi sarkar yuva sarkar banao kuch progress karo milke jisse desh ki taraqqi ho.,no,better hai sab milke kuch accha socho acchi sarkar yuva sarkar banao kuch progress karo milke jisse desh ki taraqqi ho,"['better', 'hai', 'sab', 'milke', 'kuch', 'accha', 'socho', 'acchi', 'sarkar', 'yuva', 'sarkar', 'banao', 'kuch', 'progress', 'karo', 'milke', 'jisse', 'desh', 'ki', 'taraqqi', 'ho']",21
"Bhai movie nai Dekhi par Sanjay Leela ko jaante hai, aapko agar pata hota kei ye Saab raajput se nafrat kyu krte hai or ek baar nai ye apni kai filmo me raajput o ko nicha dikhane ka koi moka nai chodte. To aap ye bakwaas nai krte",no,bhai movie nai dekhi par sanjay leela ko jaante hai aapko agar pata hota kei ye saab raajput se nafrat kyu krte hai ek baar nai ye apni kai filmo raajput ko nicha dikhane ka koi moka nai chodte aap ye bakwaas nai krte,"['bhai', 'movie', 'nai', 'dekhi', 'par', 'sanjay', 'leela', 'ko', 'jaante', 'hai', 'aapko', 'agar', 'pata', 'hota', 'kei', 'ye', 'saab', 'raajput', 'se', 'nafrat', 'kyu', 'krte', 'hai', 'ek', 'baar', 'nai', 'ye', 'apni', 'kai', 'filmo', 'raajput', 'ko', 'nicha', 'dikhane', 'ka', 'koi', 'moka', 'nai', 'chodte', 'aap', 'ye', 'bakwaas', 'nai', 'krte']",44
"Lol maine pura thread kiya tha, wo dekha nai? KARMA IS REAL.",no,lol maine pura thread kiya tha wo dekha nai karma real,"['lol', 'maine', 'pura', 'thread', 'kiya', 'tha', 'wo', 'dekha', 'nai', 'karma', 'real']",11
LEKIN TUM SAB LOG PERSONAL HATE KI WAJAH SE CHUTIYAPA KARTE HO,no,lekin tum sab log personal hate ki wajah se chutiyapa karte ho,"['lekin', 'tum', 'sab', 'log', 'personal', 'hate', 'ki', 'wajah', 'se', 'chutiyapa', 'karte', 'ho']",12
Se Cancer K Mareez K Elaj Karwane Lahor Jane Wale Mutadid Sheri Panjab Poliec K Hate Chad Gai.,no,se cancer k mareez k elaj karwane lahor jane wale mutadid sheri panjab poliec k hate chad gai,"['se', 'cancer', 'k', 'mareez', 'k', 'elaj', 'karwane', 'lahor', 'jane', 'wale', 'mutadid', 'sheri', 'panjab', 'poliec', 'k', 'hate', 'chad', 'gai']",18
Mai bahut respect kar Tha @deepikapadukone ko Dilwale k phele Tak jab usne  #ChallengeAccepted ka tweet dala tabse aj tak hate h hate krta Hun aur karta Rahunga (Kismat badi kutti cheez hai saali kabhi bhi palat jaati hai) Kabhi nhi bholunga jab Tak h jan,no,mai bahut respect kar tha USER,"['mai', 'bahut', 'respect', 'kar', 'tha', 'USER']",6
"Ye deekho ek aur farzi rashtravadi.. isko Muslims ka cencus yaad hoga aur pure world ka history bata dega, Islam majority = Terrorism & Non secular, yahi samjayega.. Hindu bachao yahi chilayega.. hahaha https://twitter.com/Atheist_Krishna/status/929392383912845312 …",no,ye deekho ek aur farzi rashtravadi isko muslims ka cencus yaad hoga aur pure world ka history bata dega islam majority terrorism non secular yahi samjayega hindu bachao yahi chilayega hahaha …,"['ye', 'deekho', 'ek', 'aur', 'farzi', 'rashtravadi', 'isko', 'muslims', 'ka', 'cencus', 'yaad', 'hoga', 'aur', 'pure', 'world', 'ka', 'history', 'bata', 'dega', 'islam', 'majority', 'terrorism', 'non', 'secular', 'yahi', 'samjayega', 'hindu', 'bachao', 'yahi', 'chilayega', 'hahaha', '…']",32
Koii School ka Imtihaan Nhi,no,koii school ka imtihaan nhi,"['koii', 'school', 'ka', 'imtihaan', 'nhi']",5
"Fir bhi Hindu Terrorism secular logonko najar ata hai aur Yoga me communalism & safronisation! Unka Yoga virodh hindu virodh nahi, secularism & shanti sandesh samazna chahiye! https://twitter.com/pooja303singh/status/929223222356271104 …",no,fir bhi hindu terrorism secular logonko najar ata hai aur yoga communalism safronisation unka yoga virodh hindu virodh nahi secularism shanti sandesh samazna chahiye …,"['fir', 'bhi', 'hindu', 'terrorism', 'secular', 'logonko', 'najar', 'ata', 'hai', 'aur', 'yoga', 'communalism', 'safronisation', 'unka', 'yoga', 'virodh', 'hindu', 'virodh', 'nahi', 'secularism', 'shanti', 'sandesh', 'samazna', 'chahiye', '…']",25
"Ravish SACHCHA suchcha journalist hai. AUR BJP KO SACHCHE, IMAANDAARI AUR BUDHDHIJEEVI, INTELLIGENT AUR ACHHE LOGON SE NAFRAT HAI. EXTRA ORDINARY LOUD VOICE AUR ZEHREELE SHABD ISTEMAAL KARENGE.HAR WAQT GUSSIE ME RAHENGE.YE KYA SANSKAAR,LARISA CULTURE HAI.BURE LOG. BURI SOC.",no,ravish sachcha suchcha journalist hai aur bjp ko sachche imaandaari aur budhdhijeevi intelligent aur achhe logon se nafrat hai extra ordinary loud voice aur zehreele shabd istemaal karengehar waqt gussie rahengeye kya sanskaarlarisa culture haibure log buri soc,"['ravish', 'sachcha', 'suchcha', 'journalist', 'hai', 'aur', 'bjp', 'ko', 'sachche', 'imaandaari', 'aur', 'budhdhijeevi', 'intelligent', 'aur', 'achhe', 'logon', 'se', 'nafrat', 'hai', 'extra', 'ordinary', 'loud', 'voice', 'aur', 'zehreele', 'shabd', 'istemaal', 'karengehar', 'waqt', 'gussie', 'rahengeye', 'kya', 'sanskaarlarisa', 'culture', 'haibure', 'log', 'buri', 'soc']",38
